date	price	market_cap	total_volume	price_change_pct	market_cap_b	volume_b	year	month	month_name	quarter	day_of_week	ma_7	ma_30	ma_90	volatility_30d
1/26/2016	0.000568688	68242.59995	7609.016333	-0.208189821	6.82E-05	7.61E-06	2016	1	Jan	1	Tuesday	0.000597233	0.000534224	0.00052221	3.513534898
1/27/2016	0.000577079	69249.4416	7324.175315	1.475385835	6.92E-05	7.32E-06	2016	1	Jan	1	Wednesday	0.000596008	0.000536664	0.000522714	3.517615203
1/28/2016	0.000584085	70090.18104	4378.331104	1.214073963	7.01E-05	4.38E-06	2016	1	Jan	1	Thursday	0.000589099	0.000539145	0.000523479	3.51805962
1/29/2016	0.000604338	72520.55533	4340.718902	3.467496091	7.25E-05	4.34E-06	2016	1	Jan	1	Friday	0.000585877	0.000541743	0.000524577	3.52330603
1/30/2016	0.000605257	72630.87589	10389.62791	0.152123158	7.26E-05	1.04E-05	2016	1	Jan	1	Saturday	0.000585359	0.000545203	0.000525469	3.382216817
1/31/2016	0.000642133	77055.92695	5069.717062	6.09252058	7.71E-05	5.07E-06	2016	1	Jan	1	Sunday	0.000593065	0.000550736	0.000526689	3.342433826
2/1/2016	0.000636006	76320.77708	9392.083337	-0.954047148	7.63E-05	9.39E-06	2016	2	Feb	1	Monday	0.000602512	0.000555714	0.000527958	3.354610842
2/2/2016	0.000709823	85178.74881	6573.637212	11.60623892	8.52E-05	6.57E-06	2016	2	Feb	1	Tuesday	0.000622674	0.000562942	0.000529922	3.878537687
2/3/2016	0.00072854	87424.77152	4083.653784	2.636834589	8.74E-05	4.08E-06	2016	2	Feb	1	Wednesday	0.000644312	0.000570612	0.000532064	3.886055562
2/4/2016	0.000704689	84562.62357	2645.612349	-3.273840923	8.46E-05	2.65E-06	2016	2	Feb	1	Thursday	0.000661541	0.000577238	0.0005337	3.976163625
2/5/2016	0.000675816	81097.8676	7729.509163	-4.097266411	8.11E-05	7.73E-06	2016	2	Feb	1	Friday	0.000671752	0.000583338	0.000535181	4.034730355
2/6/2016	0.000689674	82760.88645	12173.58499	2.050632033	8.28E-05	1.22E-05	2016	2	Feb	1	Saturday	0.000683811	0.00058973	0.000536888	4.038122179
2/7/2016	0.000684221	82106.48912	6100.211899	-0.790708465	8.21E-05	6.10E-06	2016	2	Feb	1	Sunday	0.000689824	0.000595727	0.000538622	4.053821214
2/8/2016	0.000704748	84569.78676	6162.015145	3.000125405	8.46E-05	6.16E-06	2016	2	Feb	1	Monday	0.000699644	0.000602866	0.000540912	4.002168855
2/9/2016	0.000718934	86272.1278	6150.425758	2.012942345	8.63E-05	6.15E-06	2016	2	Feb	1	Tuesday	0.000700946	0.000609193	0.000543287	3.809126516
2/10/2016	0.00071756	86107.23351	7961.927775	-0.191132759	8.61E-05	7.96E-06	2016	2	Feb	1	Wednesday	0.000699377	0.000615119	0.000545583	3.812055679
2/11/2016	0.000694356	83322.75424	6905.772041	-3.23373444	8.33E-05	6.91E-06	2016	2	Feb	1	Thursday	0.000697901	0.000621092	0.000547615	3.752410039
2/12/2016	0.000654186	78502.28896	10644.10614	-5.78529278	7.85E-05	1.06E-05	2016	2	Feb	1	Friday	0.000694811	0.00062525	0.000549247	3.939026055
2/13/2016	0.000643248	77189.78927	6998.218884	-1.67192537	7.72E-05	7.00E-06	2016	2	Feb	1	Saturday	0.000688179	0.000629702	0.000551063	3.875255534
2/14/2016	0.000666331	79959.7303	7270.813485	3.588481143	8.00E-05	7.27E-06	2016	2	Feb	1	Sunday	0.000685623	0.000634363	0.000553219	3.881861199
2/15/2016	0.000672734	80728.11361	3762.300747	0.960962856	8.07E-05	3.76E-06	2016	2	Feb	1	Monday	0.00068105	0.000638386	0.000555512	3.808300864
2/16/2016	0.000640674	76880.88956	11372.8935	-4.765655829	7.69E-05	1.14E-05	2016	2	Feb	1	Tuesday	0.00066987	0.000641917	0.000557608	3.876472637
2/17/2016	0.000645773	77492.76463	4649.313786	0.795874077	7.75E-05	4.65E-06	2016	2	Feb	1	Wednesday	0.000659615	0.000644899	0.000559788	3.824500386
2/18/2016	0.000656459	78775.12446	3056.765359	1.654812337	7.88E-05	3.06E-06	2016	2	Feb	1	Thursday	0.000654201	0.00064791	0.000562	3.823346569
2/19/2016	0.00063429	76114.81851	8340.475322	-3.377088852	7.61E-05	8.34E-06	2016	2	Feb	1	Friday	0.000651359	0.000649531	0.000563561	3.84882204
2/20/2016	0.000638841	76660.91336	7776.786968	0.717461937	7.67E-05	7.78E-06	2016	2	Feb	1	Saturday	0.000650729	0.000649744	0.00056513	3.568956133
2/21/2016	0.000640971	76916.49271	6139.280502	0.333389384	7.69E-05	6.14E-06	2016	2	Feb	1	Sunday	0.000647106	0.000650213	0.000566659	3.56443517
2/22/2016	0.000612939	73552.65257	5932.98262	-4.373366527	7.36E-05	5.93E-06	2016	2	Feb	1	Monday	0.000638564	0.000650349	0.000567888	3.618207179
2/23/2016	0.000622396	74687.51968	9276.762837	1.542931592	7.47E-05	9.28E-06	2016	2	Feb	1	Tuesday	0.000635953	0.000651489	0.000569629	3.566285048
2/24/2016	0.000637152	76458.21532	4089.407161	2.370805257	7.65E-05	4.09E-06	2016	2	Feb	1	Wednesday	0.000634721	0.000653731	0.000571535	3.528338668
2/25/2016	0.000666027	79923.221	10264.5711	4.531894537	7.99E-05	1.03E-05	2016	2	Feb	1	Thursday	0.000636088	0.000656976	0.000573743	3.604017291
2/26/2016	0.000695396	83447.569	8999.791416	4.409667117	8.34E-05	9.00E-06	2016	2	Feb	1	Friday	0.000644817	0.00066092	0.000575735	3.668129289
2/27/2016	0.000658771	79052.46482	6346.045141	-5.266904989	7.91E-05	6.35E-06	2016	2	Feb	1	Saturday	0.000647664	0.000663409	0.000577358	3.823600251
2/28/2016	0.000635151	76218.08284	6475.75005	-3.585444162	7.62E-05	6.48E-06	2016	2	Feb	1	Sunday	0.000646833	0.000664437	0.000578644	3.849773643
2/29/2016	0.00064902	77882.41216	4735.068793	2.183641022	7.79E-05	4.74E-06	2016	2	Feb	1	Monday	0.000651987	0.000665895	0.000580086	3.866073159
3/1/2016	0.000663159	79579.10759	9569.683715	2.178534762	7.96E-05	9.57E-06	2016	3	Mar	1	Tuesday	0.000657811	0.000666596	0.000581943	3.727558728
3/2/2016	0.000677641	81316.87002	7444.150351	2.183691783	8.13E-05	7.44E-06	2016	3	Mar	1	Wednesday	0.000663595	0.000667984	0.000583697	3.738830064
3/3/2016	0.000791339	94960.66545	6505.047271	16.77855459	9.50E-05	6.51E-06	2016	3	Mar	1	Thursday	0.000681497	0.000670701	0.000586532	4.348729258
3/4/2016	0.000810428	97251.30276	9873.537115	2.412195932	9.73E-05	9.87E-06	2016	3	Mar	1	Friday	0.00069793	0.000673431	0.000589382	4.345026909
3/5/2016	0.000848937	101872.3953	15228.71431	4.751702494	0.000101872	1.52E-05	2016	3	Mar	1	Saturday	0.000725096	0.000678239	0.000592874	4.355334708
3/6/2016	0.000882841	105940.8664	8711.673556	3.993693359	0.000105941	8.71E-06	2016	3	Mar	1	Sunday	0.00076048	0.00068514	0.000596393	4.297470442
3/7/2016	0.000907052	108846.2923	15291.05021	2.742497743	0.000108846	1.53E-05	2016	3	Mar	1	Monday	0.000797342	0.000692386	0.000600518	4.305261447
3/8/2016	0.000896582	107589.8115	7682.129959	-1.154362492	0.00010759	7.68E-06	2016	3	Mar	1	Tuesday	0.000830688	0.000699465	0.00060438	4.310995277
3/9/2016	0.000925143	111017.1533	4059.666917	3.185563512	0.000111017	4.06E-06	2016	3	Mar	1	Wednesday	0.000866046	0.000706811	0.000607993	4.314106753
3/10/2016	0.000897879	107745.4731	5873.103678	-2.947004235	0.000107745	5.87E-06	2016	3	Mar	1	Thursday	0.000881266	0.000712776	0.000611556	4.368546465
3/11/2016	0.000890304	106836.4297	8572.920203	-0.843695173	0.000106836	8.57E-06	2016	3	Mar	1	Friday	0.000892677	0.000718534	0.000615172	4.375436532
3/12/2016	0.000874059	104887.089	5911.036867	-1.824603018	0.000104887	5.91E-06	2016	3	Mar	1	Saturday	0.000896266	0.000724524	0.000618577	4.337927922
3/13/2016	0.000877804	105336.4375	3162.962973	0.428411628	0.000105336	3.16E-06	2016	3	Mar	1	Sunday	0.000895546	0.000731978	0.000622142	4.154279098
3/14/2016	0.000963921	115670.5122	16170.75895	9.81054126	0.000115671	1.62E-05	2016	3	Mar	1	Monday	0.00090367	0.000742667	0.000627031	4.414293162
3/15/2016	0.000895443	107453.1705	14104.89731	-7.104093784	0.000107453	1.41E-05	2016	3	Mar	1	Tuesday	0.000903507	0.000750304	0.000631137	4.660260776
3/16/2016	0.000921285	110554.16	13164.2441	2.8858986	0.000110554	1.32E-05	2016	3	Mar	1	Wednesday	0.000902956	0.000758589	0.000635768	4.671648957
3/17/2016	0.000864594	103751.3221	5201.858003	-6.153398425	0.000103751	5.20E-06	2016	3	Mar	1	Thursday	0.000898201	0.000766053	0.000639656	4.73868562
3/18/2016	0.000849275	101913.0122	4529.384118	-1.771842417	0.000101913	4.53E-06	2016	3	Mar	1	Friday	0.00089234	0.000772837	0.000643574	4.767631995
3/19/2016	0.000887973	106556.7441	4061.151361	4.556564272	0.000106557	4.06E-06	2016	3	Mar	1	Saturday	0.000894328	0.000780554	0.000647564	4.810134981
3/20/2016	0.00089115	106937.9599	12499.28332	0.35775851	0.000106938	1.25E-05	2016	3	Mar	1	Sunday	0.000896234	0.000789116	0.000651765	4.73751655
3/21/2016	0.000854403	102528.3208	14503.34409	-4.123548903	0.000102528	1.45E-05	2016	3	Mar	1	Monday	0.000880589	0.000796301	0.000655624	4.837473821
3/22/2016	0.000831134	99736.02171	8144.872249	-2.723441764	9.97E-05	8.14E-06	2016	3	Mar	1	Tuesday	0.000871402	0.00080264	0.000659033	4.885760374
3/23/2016	0.000854891	102586.9593	4544.282293	2.858483402	0.000102587	4.54E-06	2016	3	Mar	1	Wednesday	0.000861917	0.000810705	0.000662981	4.789931932
3/24/2016	0.000831108	99732.95434	9124.282606	-2.782034881	9.97E-05	9.12E-06	2016	3	Mar	1	Thursday	0.000857133	0.000817662	0.000666607	4.844716744
3/25/2016	0.000839174	100700.8762	7236.347735	0.970513591	0.000100701	7.24E-06	2016	3	Mar	1	Friday	0.00085569	0.000824396	0.000670017	4.838573284
3/26/2016	0.000841546	100985.5437	7571.794162	0.282686166	0.000100986	7.57E-06	2016	3	Mar	1	Saturday	0.000849058	0.000830247	0.000673815	4.794560408
3/27/2016	0.000820716	98485.89704	10297.65338	-2.475251937	9.85E-05	1.03E-05	2016	3	Mar	1	Sunday	0.000838996	0.000834424	0.000677336	4.785029754
3/28/2016	0.000895099	107411.9158	12486.22422	9.063245681	0.000107412	1.25E-05	2016	3	Mar	1	Monday	0.00084481	0.000842302	0.000681619	4.88712221
3/29/2016	0.000919005	110280.5844	4772.109073	2.670717211	0.000110281	4.77E-06	2016	3	Mar	1	Tuesday	0.000857363	0.000851763	0.000685981	4.811518082
3/30/2016	0.000848344	101801.2295	3488.812396	-7.688891856	0.000101801	3.49E-06	2016	3	Mar	1	Wednesday	0.000856427	0.000858408	0.000689835	5.082277727
3/31/2016	0.000855549	102665.9336	15330.03987	0.8494044	0.000102666	1.53E-05	2016	3	Mar	1	Thursday	0.000859919	0.000864821	0.000694051	5.077596852
4/1/2016	0.000834033	100083.9061	5797.600652	-2.514979783	0.000100084	5.80E-06	2016	4	Apr	2	Friday	0.000859185	0.000870034	0.000697911	5.111319423
4/2/2016	0.000863825	103658.9547	3779.370555	3.572051408	0.000103659	3.78E-06	2016	4	Apr	2	Saturday	0.000862367	0.00087245	0.000702031	4.171458364
4/3/2016	0.000837707	100524.8941	5306.210506	-3.023434508	0.000100525	5.31E-06	2016	4	Apr	2	Sunday	0.000864795	0.000873359	0.000705801	4.197937942
4/4/2016	0.000834706	100164.7111	3473.205503	-0.358302326	0.000100165	3.47E-06	2016	4	Apr	2	Monday	0.000856167	0.000872885	0.000709454	4.109407698
4/5/2016	0.00085259	102310.8198	7879.703856	2.142579673	0.000102311	7.88E-06	2016	4	Apr	2	Tuesday	0.000846679	0.000871876	0.000713451	4.061373021
4/6/2016	0.000883516	106021.8962	13389.31593	3.627257008	0.000106022	1.34E-05	2016	4	Apr	2	Wednesday	0.000851704	0.000871092	0.000717736	4.085394372
4/7/2016	0.000842941	101152.9557	7176.734839	-4.592391427	0.000101153	7.18E-06	2016	4	Apr	2	Thursday	0.000849903	0.000869304	0.000721499	4.166096313
4/8/2016	0.00083257	99908.39689	8322.570159	-1.230373188	9.99E-05	8.32E-06	2016	4	Apr	2	Friday	0.000849694	0.000866218	0.000725298	4.122985829
4/9/2016	0.00081772	98126.34888	10898.93408	-1.783681911	9.81E-05	1.09E-05	2016	4	Apr	2	Saturday	0.000843107	0.000863546	0.000728505	4.102352827
4/10/2016	0.000797424	95690.85677	8714.306851	-2.481996067	9.57E-05	8.71E-06	2016	4	Apr	2	Sunday	0.000837352	0.00086045	0.000731368	4.121654798
4/11/2016	0.000856629	102795.4327	13710.18482	7.424508633	0.000102795	1.37E-05	2016	4	Apr	2	Monday	0.000840484	0.000859869	0.000735162	4.342538247
4/12/2016	0.000871489	104578.7307	14005.63131	1.734802748	0.000104579	1.40E-05	2016	4	Apr	2	Tuesday	0.000843184	0.000859659	0.000738962	4.353279692
4/13/2016	0.000829455	99534.5513	3104.411335	-4.823331992	9.95E-05	3.10E-06	2016	4	Apr	2	Wednesday	0.000835461	0.000855176	0.000742515	4.031814415
4/14/2016	0.000861334	103360.1314	12751.08016	3.843469447	0.00010336	1.28E-05	2016	4	Apr	2	Thursday	0.000838089	0.000854039	0.000746236	3.899339397
4/15/2016	0.000938581	112629.7127	9605.966541	8.968236758	0.00011263	9.61E-06	2016	4	Apr	2	Friday	0.000853233	0.000854616	0.00075053	4.203825545
4/16/2016	0.000979133	117495.9858	17467.05487	4.320594441	0.000117496	1.75E-05	2016	4	Apr	2	Saturday	0.000876292	0.000858434	0.000755468	4.096127651
4/17/2016	0.000922321	110678.4744	9738.360903	-5.802335588	0.000110678	9.74E-06	2016	4	Apr	2	Sunday	0.000894135	0.000860869	0.000759535	4.236748754
4/18/2016	0.000905533	108663.9408	16128.71854	-1.820167451	0.000108664	1.61E-05	2016	4	Apr	2	Monday	0.000901121	0.000861454	0.000763306	4.17857525
4/19/2016	0.000953558	114426.9301	13793.97456	5.303497368	0.000114427	1.38E-05	2016	4	Apr	2	Tuesday	0.000912845	0.000863534	0.000767394	4.283354916
4/20/2016	0.000927871	111344.5753	6662.033896	-2.69373191	0.000111345	6.66E-06	2016	4	Apr	2	Wednesday	0.000926904	0.000865983	0.000770676	4.240016146
4/21/2016	0.000945436	113452.2964	10733.4265	1.892971474	0.000113452	1.07E-05	2016	4	Apr	2	Thursday	0.000938919	0.000869793	0.000774216	4.207853005
4/22/2016	0.000976165	117139.7673	17460.41758	3.250239157	0.00011714	1.75E-05	2016	4	Apr	2	Friday	0.000944288	0.000873836	0.000778296	4.215976084
4/23/2016	0.000941575	112989.0143	15016.655	-3.543419207	0.000112989	1.50E-05	2016	4	Apr	2	Saturday	0.000938923	0.000877518	0.000782223	4.238820078
4/24/2016	0.000940276	112833.0826	4703.337289	-0.138006108	0.000112833	4.70E-06	2016	4	Apr	2	Sunday	0.000941488	0.000880888	0.000786339	4.239434029
4/25/2016	0.000826767	99211.99137	11386.02844	-12.07189496	9.92E-05	1.14E-05	2016	4	Apr	2	Monday	0.000930235	0.000880396	0.000789206	4.818374506
4/26/2016	0.000794368	95324.16842	6812.77545	-3.918702665	9.53E-05	6.81E-06	2016	4	Apr	2	Tuesday	0.000907494	0.000879517	0.00079162	4.851594783
4/27/2016	0.00078717	94460.39593	2912.957545	-0.906142167	9.45E-05	2.91E-06	2016	4	Apr	2	Wednesday	0.000887394	0.00087592	0.000793877	4.541324283
4/28/2016	0.000749595	89951.38239	7053.781984	-4.773443407	9.00E-05	7.05E-06	2016	4	Apr	2	Thursday	0.000859416	0.000870273	0.000795491	4.575164333
4/29/2016	0.000800975	96116.95977	5591.17455	6.854344223	9.61E-05	5.59E-06	2016	4	Apr	2	Friday	0.000834389	0.000868694	0.000797665	4.5658224
4/30/2016	0.000757197	90863.65859	11654.5647	-5.465529908	9.09E-05	1.17E-05	2016	4	Apr	2	Saturday	0.00080805	0.000865415	0.000798944	4.665511989
5/1/2016	0.00074473	89367.61304	6298.600149	-1.64647294	8.94E-05	6.30E-06	2016	5	May	2	Sunday	0.000780114	0.000862439	0.000800152	4.653975666
5/2/2016	0.000749384	89926.07729	11627.69748	0.624906755	8.99E-05	1.16E-05	2016	5	May	2	Monday	0.00076906	0.000858624	0.000800592	4.6008528
5/3/2016	0.000794651	95358.06399	2867.584114	6.04050222	9.54E-05	2.87E-06	2016	5	May	2	Tuesday	0.0007691	0.000857189	0.000801326	4.716714169
5/4/2016	0.000751047	90125.61459	6032.855247	-5.487159844	9.01E-05	6.03E-06	2016	5	May	2	Wednesday	0.00076394	0.0008544	0.000801841	4.819453083
5/5/2016	0.000787603	94512.39264	5570.54395	4.867404314	9.45E-05	5.57E-06	2016	5	May	2	Thursday	0.000769369	0.000852234	0.000803083	4.891016367
5/6/2016	0.000788714	94645.68498	5492.107695	0.1410316	9.46E-05	5.49E-06	2016	5	May	2	Friday	0.000767618	0.000849074	0.000804184	4.83937971
5/7/2016	0.000759108	91092.90697	3478.145298	-3.753766499	9.11E-05	3.48E-06	2016	5	May	2	Saturday	0.000767891	0.000846279	0.000805016	4.815878572
5/8/2016	0.000774043	92885.17755	4872.283856	1.967519363	9.29E-05	4.87E-06	2016	5	May	2	Sunday	0.000772078	0.000844328	0.000805786	4.828480118
5/9/2016	0.000781012	93721.39218	9059.667259	0.900267027	9.37E-05	9.06E-06	2016	5	May	2	Monday	0.000776597	0.000843105	0.000806476	4.821627697
5/10/2016	0.000763247	91589.60595	5949.965681	-2.274599403	9.16E-05	5.95E-06	2016	5	May	2	Tuesday	0.00077211	0.000841965	0.000806983	4.818152667
5/11/2016	0.000766147	91937.58073	7363.039402	0.379928244	9.19E-05	7.36E-06	2016	5	May	2	Wednesday	0.000774268	0.000838949	0.000807781	4.609314989
5/12/2016	0.000755184	90622.02931	6816.953857	-1.430918034	9.06E-05	6.82E-06	2016	5	May	2	Thursday	0.000769636	0.000835073	0.000808903	4.598114978
5/13/2016	0.000759379	91125.53182	12311.84221	0.555607184	9.11E-05	1.23E-05	2016	5	May	2	Friday	0.000765446	0.000832737	0.000810193	4.522858768
5/14/2016	0.000780541	93664.8751	12985.31237	2.78664303	9.37E-05	1.30E-05	2016	5	May	2	Saturday	0.000768507	0.000830044	0.000811462	4.494354442
5/15/2016	0.000832495	99899.42462	8906.516878	6.656230005	9.99E-05	8.91E-06	2016	5	May	2	Sunday	0.000776858	0.000826507	0.000813238	4.348666392
5/16/2016	0.000793073	95168.71902	6625.523835	-4.735468311	9.52E-05	6.63E-06	2016	5	May	2	Monday	0.000778581	0.000820305	0.000814931	4.330701838
5/17/2016	0.000864573	103748.805	4442.1176	9.015657748	0.000103749	4.44E-06	2016	5	May	2	Tuesday	0.000793056	0.00081838	0.000817362	4.556956035
5/18/2016	0.000800433	96051.94406	13870.70233	-7.418746606	9.61E-05	1.39E-05	2016	5	May	2	Wednesday	0.000797954	0.000814877	0.000818962	4.740188109
5/19/2016	0.000796384	95566.05897	3557.659981	-0.505856594	9.56E-05	3.56E-06	2016	5	May	2	Thursday	0.00080384	0.000809638	0.000820763	4.620502011
5/20/2016	0.000816163	97939.54627	6436.394364	2.483609067	9.79E-05	6.44E-06	2016	5	May	2	Friday	0.000811952	0.000805914	0.000822733	4.632194784
5/21/2016	0.000826214	99145.66063	6520.60627	1.231488607	9.91E-05	6.52E-06	2016	5	May	2	Saturday	0.000818476	0.00080194	0.000824791	4.622853898
5/22/2016	0.000806695	96803.39902	6626.013996	-2.362444907	9.68E-05	6.63E-06	2016	5	May	2	Sunday	0.000814791	0.000796291	0.000826944	4.585810283
5/23/2016	0.000800808	96096.91538	4777.402527	-0.729812839	9.61E-05	4.78E-06	2016	5	May	2	Monday	0.000815896	0.000791599	0.000828926	4.550712406
5/24/2016	0.000785956	94314.71105	11693.07862	-1.854590576	9.43E-05	1.17E-05	2016	5	May	2	Tuesday	0.000804665	0.000786455	0.00083058	4.557608358
5/25/2016	0.000768412	92209.44723	4121.738633	-2.232169082	9.22E-05	4.12E-06	2016	5	May	2	Wednesday	0.00080009	0.00078451	0.000831717	4.017784144
5/26/2016	0.00079577	95492.401	10140.22339	3.560322588	9.55E-05	1.01E-05	2016	5	May	2	Thursday	0.000800002	0.000784557	0.000832833	4.008949454
5/27/2016	0.000808023	96962.78966	4349.898438	1.539796505	9.70E-05	4.35E-06	2016	5	May	2	Friday	0.00079884	0.000785252	0.000834491	4.013010306
5/28/2016	0.000786722	94406.59276	3631.281289	-2.636265832	9.44E-05	3.63E-06	2016	5	May	2	Saturday	0.000793198	0.000786489	0.000836175	3.940646524
5/29/2016	0.000816362	97963.49452	13629.8119	3.767641271	9.80E-05	1.36E-05	2016	5	May	2	Sunday	0.000794579	0.000787002	0.000838034	3.799649786
5/30/2016	0.000827286	99274.31581	5243.217858	1.338071191	9.93E-05	5.24E-06	2016	5	May	2	Monday	0.000798362	0.000789339	0.000839858	3.654241225
5/31/2016	0.000855482	102657.8249	13196.6653	3.408242205	0.000102658	1.32E-05	2016	5	May	2	Tuesday	0.000808294	0.00079303	0.000841834	3.675027508
6/1/2016	0.000878179	105381.4394	10048.7214	2.653099687	0.000105381	1.00E-05	2016	6	Jun	2	Wednesday	0.000823975	0.000797323	0.000842799	3.695468391
6/2/2016	0.000850386	102046.3093	4014.785737	-3.164817333	0.000102046	4.01E-06	2016	6	Jun	2	Thursday	0.000831777	0.000799181	0.000843243	3.608941464
6/3/2016	0.000832375	99884.99574	14448.7425	-2.117973295	9.99E-05	1.44E-05	2016	6	Jun	2	Friday	0.000835256	0.000801892	0.000843059	3.472856941
6/4/2016	0.00085849	103018.7722	6143.559509	3.137384565	0.000103019	6.14E-06	2016	6	Jun	2	Saturday	0.000845509	0.000804255	0.000842788	3.409930648
6/5/2016	0.000880588	105670.529	14070.81727	2.574052035	0.000105671	1.41E-05	2016	6	Jun	2	Sunday	0.000854684	0.000807318	0.000842494	3.433798616
6/6/2016	0.000880732	105687.8536	5311.575671	0.016394968	0.000105688	5.31E-06	2016	6	Jun	2	Monday	0.000862319	0.000811372	0.000842318	3.343404536
6/7/2016	0.000885761	106291.2606	14080.73768	0.57093318	0.000106291	1.41E-05	2016	6	Jun	2	Tuesday	0.000866644	0.000815096	0.000841881	3.332696418
6/8/2016	0.000933138	111976.5712	3537.055189	5.348803396	0.000111977	3.54E-06	2016	6	Jun	2	Wednesday	0.000874496	0.000820167	0.000842272	3.447922912
6/9/2016	0.000912228	109467.4022	10006.81532	-2.240798206	0.000109467	1.00E-05	2016	6	Jun	2	Thursday	0.00088333	0.000825133	0.000842516	3.446938965
6/10/2016	0.000933344	112001.3252	13701.47038	2.314774033	0.000112001	1.37E-05	2016	6	Jun	2	Friday	0.000897754	0.000830706	0.000843175	3.459728284
6/11/2016	0.000926752	111210.2993	15811.3757	-0.706264755	0.00011121	1.58E-05	2016	6	Jun	2	Saturday	0.000907506	0.000836425	0.000843719	3.446715519
6/12/2016	0.000919637	110356.4685	15351.05449	-0.767762345	0.000110356	1.54E-05	2016	6	Jun	2	Sunday	0.000913085	0.000841767	0.000843227	3.457631647
6/13/2016	0.000961919	115430.2929	14816.05344	4.597668328	0.00011543	1.48E-05	2016	6	Jun	2	Monday	0.000924683	0.000847813	0.000843965	3.510762391
6/14/2016	0.000995203	119424.3931	16311.33734	3.46018368	0.000119424	1.63E-05	2016	6	Jun	2	Tuesday	0.000940318	0.000853236	0.000844787	3.37133233
6/15/2016	0.001029149	123497.8643	6657.320616	3.410920584	0.000123498	6.66E-06	2016	6	Jun	2	Wednesday	0.000954033	0.000861105	0.000846615	3.248306395
6/16/2016	0.001085403	130248.3503	8349.194794	5.466075111	0.000130248	8.35E-06	2016	6	Jun	2	Thursday	0.000978773	0.000868466	0.000849239	2.998402683
6/17/2016	0.001087402	130488.2479	8439.487022	0.184184779	0.000130488	8.44E-06	2016	6	Jun	2	Friday	0.001000781	0.000878032	0.000851454	2.570085207
6/18/2016	0.001118591	134230.878	10100.39997	2.868174043	0.000134231	1.01E-05	2016	6	Jun	2	Saturday	0.001028186	0.000888772	0.000853982	2.573105694
6/19/2016	0.001105899	132707.9192	10244.84971	-1.134581548	0.000132708	1.02E-05	2016	6	Jun	2	Sunday	0.001054795	0.00089843	0.000856776	2.594151439
6/20/2016	0.001121453	134574.4088	12831.21757	1.406464348	0.000134574	1.28E-05	2016	6	Jun	2	Monday	0.001077586	0.000908272	0.000860002	2.594770128
6/21/2016	0.001116747	134009.6147	6591.339502	-0.419689051	0.00013401	6.59E-06	2016	6	Jun	2	Tuesday	0.001094949	0.000918607	0.000862911	2.529950029
